Frag,73812,80060,74792,81040,f,0,980,1,0,0.00,0.00,0,206158430256
Frag,74793,81041,74918,81164,f,0,125,0,0,0.00,0.00,0,206158430256
Frag,74919,81165,79298,85541,f,0,4379,1,0,0.00,0.00,0,206158430256
Frag,79299,85542,79707,85945,f,0,408,0,0,0.00,0.00,0,206158430256
Frag,79708,85946,80922,87169,f,0,1214,1,0,0.00,0.00,0,206158430256
Frag,80922,87159,81887,88124,f,0,965,1,0,0.00,0.00,0,206158430256
Frag,81877,88114,82536,88773,f,0,659,1,0,0.00,0.00,0,206158430256
Frag,82538,88775,84718,90961,f,0,2180,1,0,0.00,0.00,0,206158430256
Frag,84719,90962,84726,90970,f,0,7,0,0,0.00,0.00,0,206158430256
Frag,84727,90971,85992,92236,f,0,1265,1,0,0.00,0.00,0,206158430256
Frag,85993,92237,86001,92245,f,0,8,0,0,0.00,0.00,0,206158430256
Frag,86002,92246,86961,93217,f,0,959,1,0,0.00,0.00,0,206158430256
Frag,86965,93210,88125,94370,f,0,1160,1,0,0.00,0.00,0,206158430256
Frag,88126,94371,88150,94395,f,0,24,0,0,0.00,0.00,0,206158430256
Frag,88151,94396,88543,94788,f,0,392,1,0,0.00,0.00,0,206158430256
Frag,88533,94778,89780,96025,f,0,1247,1,0,0.00,0.00,0,206158430256
Frag,89781,96026,89786,96030,f,0,5,0,0,0.00,0.00,0,206158430256
Frag,89787,96031,90881,97125,f,0,1094,1,0,0.00,0.00,0,206158430256
Frag,90896,97113,91636,97880,f,0,740,1,0,0.00,0.00,0,206158430256
Frag,91637,97881,93112,99354,f,0,1475,0,0,0.00,0.00,0,206158430256
Frag,93113,99355,93988,100230,f,0,875,1,0,0.00,0.00,0,206158430256
Frag,93989,100231,94763,100998,f,0,774,0,0,0.00,0.00,0,206158430256
Frag,94764,100999,95234,101469,f,0,470,1,0,0.00,0.00,0,206158430256
Frag,95234,101469,95929,102164,f,0,695,1,0,0.00,0.00,0,206158430256
Frag,95930,102165,98208,104993,f,0,2278,0,0,0.00,0.00,0,206158430256
Frag,98209,104994,98742,105527,f,0,533,1,0,0.00,0.00,0,206158430256
Frag,98743,105528,99697,106485,f,0,954,0,0,0.00,0.00,0,206158430256
Frag,99698,106486,100558,107346,f,0,860,1,0,0.00,0.00,0,206158430256
Frag,100559,107347,101111,107901,f,0,552,0,0,0.00,0.00,0,206158430256
Frag,101112,107902,102074,108864,f,0,962,1,0,0.00,0.00,0,206158430256
Frag,102067,108857,103050,109840,f,0,983,1,0,0.00,0.00,0,206158430256
Frag,103052,109842,103975,110765,f,0,923,1,0,0.00,0.00,0,206158430256
Frag,103976,110766,104981,111779,f,0,1005,0,0,0.00,0.00,0,206158430256
Frag,104982,111780,106073,112871,f,0,1091,1,0,0.00,0.00,0,206158430256
Frag,106074,112872,106108,112907,f,0,34,0,0,0.00,0.00,0,206158430256
Frag,106109,112908,107095,113894,f,0,986,1,0,0.00,0.00,0,206158430256
Frag,107096,113895,107458,114247,f,0,362,0,0,0.00,0.00,0,206158430256
Frag,107459,114248,108193,114982,f,0,734,1,0,0.00,0.00,0,206158430256
Frag,108195,114984,109820,116597,f,0,1625,1,0,0.00,0.00,0,206158430256
Frag,109821,116598,110013,116778,f,0,192,0,0,0.00,0.00,0,206158430256
Frag,110014,116779,110220,116985,f,0,206,1,0,0.00,0.00,0,206158430256
Frag,110221,116986,126016,132798,f,0,15795,0,0,0.00,0.00,0,206158430256
Frag,126017,132799,126463,133245,f,0,446,1,0,0.00,0.00,0,206158430256
Frag,126464,133246,129068,135850,f,0,2604,0,0,0.00,0.00,0,206158430256
Frag,129069,135851,129527,136309,f,0,458,1,0,0.00,0.00,0,206158430256
Frag,129527,136312,129922,136707,f,0,395,1,0,0.00,0.00,0,206158430256
Frag,129923,136708,129933,136718,f,0,10,0,0,0.00,0.00,0,206158430256
Frag,129934,136719,130806,137591,f,0,872,1,0,0.00,0.00,0,206158430256
Frag,130807,137592,130840,137624,f,0,33,0,0,0.00,0.00,0,206158430256
Frag,130841,137625,131893,138674,f,0,1052,1,0,0.00,0.00,0,206158430256
Frag,131894,138675,132009,138791,f,0,115,0,0,0.00,0.00,0,206158430256
Frag,132010,138792,133446,140228,f,0,1436,1,0,0.00,0.00,0,206158430256
Frag,133447,140229,136794,143565,f,0,3347,0,0,0.00,0.00,0,206158430256
Frag,136795,143566,139182,145953,f,0,2387,1,0,0.00,0.00,0,206158430256
Frag,139183,145954,139242,146011,f,0,59,0,0,0.00,0.00,0,206158430256
Frag,139243,146012,141081,147853,f,0,1838,1,0,0.00,0.00,0,206158430256
Frag,141342,146012,142754,147853,f,0,1412,1,0,0.00,0.00,0,206158430256
Frag,142738,149512,143574,150348,f,0,836,1,0,0.00,0.00,0,206158430256
Frag,143567,150341,144460,151234,f,0,893,1,0,0.00,0.00,0,206158430256
Frag,144461,151235,146571,153346,f,0,2110,0,0,0.00,0.00,0,206158430256
Frag,146572,153347,146772,153547,f,0,200,1,0,0.00,0.00,0,206158430256
Frag,146773,153548,156196,168445,f,0,9423,0,0,0.00,0.00,0,206158430256
Frag,156197,168446,158686,170935,f,0,2489,1,0,0.00,0.00,0,206158430256
Frag,158687,170936,158688,170937,f,0,1,0,0,0.00,0.00,0,206158430256
Frag,158689,170938,159549,171798,f,0,860,1,0,0.00,0.00,0,206158430256
Frag,159550,171799,159648,171897,f,0,98,0,0,0.00,0.00,0,206158430256
Frag,159649,171898,160605,172854,f,0,956,1,0,0.00,0.00,0,206158430256
Frag,160606,172855,160608,172857,f,0,2,0,0,0.00,0.00,0,206158430256
Frag,160609,172858,161802,174051,f,0,1193,1,0,0.00,0.00,0,206158430256
Frag,161803,174052,161809,174062,f,0,6,0,0,0.00,0.00,0,206158430256
Frag,161810,174063,162232,174485,f,0,422,1,0,0.00,0.00,0,206158430256
Frag,162232,174485,162816,175066,f,0,584,1,0,0.00,0.00,0,206158430256
Frag,162817,175067,164474,176733,f,0,1657,0,0,0.00,0.00,0,206158430256
Frag,164475,176734,165911,178170,f,0,1436,1,0,0.00,0.00,0,206158430256
Frag,165912,178171,171148,183292,f,0,5236,0,0,0.00,0.00,0,206158430256
Frag,171149,183293,172138,184282,f,0,989,1,0,0.00,0.00,0,206158430256
Frag,172139,184283,172891,185035,f,0,752,0,0,0.00,0.00,0,206158430256
Frag,174172,198040,174566,197646,r,0,394,0,0,0.00,0.00,0,227633266741
Frag,175013,187680,179258,195394,f,0,4245,0,0,0.00,0.00,0,249108103226
Frag,179259,195395,180761,196900,f,0,1502,1,0,0.00,0.00,0,249108103226
Frag,180762,196901,190192,207120,f,0,9430,0,0,0.00,0.00,0,249108103226
Frag,194304,780328,194480,780152,r,0,176,0,0,0.00,0.00,0,270582939711
Frag,191043,788371,191472,787943,r,0,917,1,0,0.00,0.00,0,292057776196
Frag,191474,787941,194407,785008,r,0,2933,1,0,0.00,0.00,0,292057776196
Frag,194408,785007,194607,784807,r,0,199,0,0,0.00,0.00,0,292057776196
Frag,203951,769900,209264,764570,r,0,5313,0,0,0.00,0.00,0,313532612681
Frag,209265,764569,209813,764021,r,0,548,1,0,0.00,0.00,0,313532612681
Frag,209814,764020,209881,763954,r,0,67,0,0,0.00,0.00,0,313532612681
Frag,209882,763953,210445,763393,r,0,563,1,0,0.00,0.00,0,313532612681
Frag,210446,763392,210454,763381,r,0,8,0,0,0.00,0.00,0,313532612681
Frag,210455,763380,211873,761983,r,0,1418,1,0,0.00,0.00,0,313532612681
Frag,211874,761982,213405,760450,r,0,1531,0,0,0.00,0.00,0,313532612681
Frag,212251,976768,213874,978409,f,0,1623,0,0,0.00,0.00,0,335007449166
Frag,214654,759202,216504,757353,r,0,2585,1,0,0.00,0.00,0,356482285651
Frag,216505,757352,217578,754304,r,0,1073,0,0,0.00,0.00,0,356482285651
Frag,217579,754303,218295,753587,r,0,716,1,0,0.00,0.00,0,356482285651
Frag,218296,753586,220047,749070,r,0,1751,0,0,0.00,0.00,0,356482285651
Frag,220048,749069,221034,748083,r,0,986,1,0,0.00,0.00,0,356482285651
Frag,221035,748082,226018,743937,r,0,4983,0,0,0.00,0.00,0,356482285651
Frag,226019,743936,227965,741990,r,0,1946,1,0,0.00,0.00,0,356482285651
Frag,227966,741989,228028,741928,r,0,62,0,0,0.00,0.00,0,356482285651
Frag,228029,741927,228583,741373,r,0,554,1,0,0.00,0.00,0,356482285651
Frag,228584,741372,228660,741295,r,0,76,0,0,0.00,0.00,0,356482285651
Frag,228661,741294,228930,741025,r,0,269,1,0,0.00,0.00,0,356482285651
Frag,228931,741024,234495,735453,r,0,5564,0,0,0.00,0.00,0,356482285651
Frag,234496,735452,234648,735300,r,0,152,1,0,0.00,0.00,0,356482285651
Frag,234649,735299,235126,734835,r,0,477,0,0,0.00,0.00,0,356482285651
Frag,235127,734834,235615,734349,r,0,488,1,0,0.00,0.00,0,356482285651
Frag,235616,734348,237324,732653,r,0,1708,0,0,0.00,0.00,0,356482285651
Frag,237325,732652,238872,731102,r,0,1547,1,0,0.00,0.00,0,356482285651
Frag,238873,731101,238875,731100,r,0,2,0,0,0.00,0.00,0,356482285651
Frag,238876,731099,239661,730293,r,0,785,1,0,0.00,0.00,0,356482285651
Frag,239682,730293,241871,728104,r,0,2189,1,0,0.00,0.00,0,356482285651
Frag,241872,728103,241873,728102,r,0,1,0,0,0.00,0.00,0,356482285651
Frag,241874,728101,242116,727859,r,0,242,1,0,0.00,0.00,0,356482285651
Frag,242117,727858,242439,725842,r,0,322,0,0,0.00,0.00,0,356482285651
Frag,242440,725841,243027,725254,r,0,587,1,0,0.00,0.00,0,356482285651
Frag,243028,725253,243032,725249,r,0,4,0,0,0.00,0.00,0,356482285651
Frag,243033,725248,243785,724496,r,0,752,1,0,0.00,0.00,0,356482285651
Frag,243786,724495,243808,724479,r,0,22,0,0,0.00,0.00,0,356482285651
Frag,243809,724478,244804,723480,r,0,995,1,0,0.00,0.00,0,356482285651
Frag,244805,723479,244814,723469,r,0,9,0,0,0.00,0.00,0,356482285651
Frag,244815,723468,245660,722623,r,0,845,1,0,0.00,0.00,0,356482285651
Frag,245647,722636,246309,721974,r,0,662,1,0,0.00,0.00,0,356482285651
Frag,246310,721973,251496,702265,r,0,5186,0,0,0.00,0.00,0,356482285651
Frag,251497,702264,253116,700645,r,0,1619,1,0,0.00,0.00,0,356482285651
Frag,253117,700644,256039,697726,r,0,2922,0,0,0.00,0.00,0,356482285651
Frag,256040,697725,256771,697015,r,0,731,1,0,0.00,0.00,0,356482285651
Frag,256772,697014,259750,694012,r,0,2978,0,0,0.00,0.00,0,356482285651
Frag,259751,694011,260347,693415,r,0,596,1,0,0.00,0.00,0,356482285651
Frag,260328,693434,261290,692472,r,0,962,1,0,0.00,0.00,0,356482285651
Frag,261291,692471,263766,689999,r,0,2475,0,0,0.00,0.00,0,356482285651
Frag,263767,689998,264633,689132,r,0,866,1,0,0.00,0.00,0,356482285651
Frag,264626,689139,265468,688297,r,0,842,1,0,0.00,0.00,0,356482285651
Frag,265469,688296,266479,687288,r,0,1010,0,0,0.00,0.00,0,356482285651
Frag,266480,687287,266746,687021,r,0,266,1,0,0.00,0.00,0,356482285651
Frag,266747,687020,266862,686904,r,0,115,0,0,0.00,0.00,0,356482285651
Frag,269559,874348,269879,874028,r,0,320,0,0,0.00,0.00,0,373662154840
Frag,271705,682070,274211,677626,r,0,2506,0,0,0.00,0.00,0,395136991325
Frag,274212,677625,276212,675625,r,0,2000,1,0,0.00,0.00,0,395136991325
Frag,276193,675644,276648,675189,r,0,455,1,0,0.00,0.00,0,395136991325
Frag,276638,675199,278113,673724,r,0,1475,1,0,0.00,0.00,0,395136991325
Frag,278114,673723,284023,667317,r,0,5909,0,0,0.00,0.00,0,395136991325
Frag,284024,667316,284302,667017,r,0,278,1,0,0.00,0.00,0,395136991325
Frag,284303,667016,288314,659488,r,0,4011,0,0,0.00,0.00,0,395136991325
Frag,288315,659487,289748,658048,r,0,1433,1,0,0.00,0.00,0,395136991325
Frag,289749,658047,299793,647565,r,0,10044,0,0,0.00,0.00,0,395136991325
Frag,299794,647564,300747,646611,r,0,953,1,0,0.00,0.00,0,395136991325
Frag,300748,646610,300799,646562,r,0,51,0,0,0.00,0.00,0,395136991325
Frag,300800,646561,301696,645665,r,0,896,1,0,0.00,0.00,0,395136991325
Frag,301697,645664,306744,640627,r,0,5047,0,0,0.00,0.00,0,395136991325
Frag,306745,640626,308274,639097,r,0,1529,1,0,0.00,0.00,0,395136991325
Frag,308267,639104,310204,637164,r,0,1937,1,0,0.00,0.00,0,395136991325
Frag,310205,637163,310245,637123,r,0,40,0,0,0.00,0.00,0,395136991325
Frag,310246,637122,311622,635746,r,0,1376,1,0,0.00,0.00,0,395136991325
Frag,311623,635745,311735,635635,r,0,112,0,0,0.00,0.00,0,395136991325
Frag,311736,635634,313553,633844,r,0,1817,1,0,0.00,0.00,0,395136991325
Frag,313989,635634,315305,633844,r,0,1316,1,0,0.00,0.00,0,395136991325
Frag,315306,633843,316179,631140,r,0,873,0,0,0.00,0.00,0,395136991325
Frag,316180,631139,317931,629388,r,0,1751,1,0,0.00,0.00,0,395136991325
Frag,317932,629387,318333,628956,r,0,401,0,0,0.00,0.00,0,395136991325
Frag,318334,628955,320847,626442,r,0,2513,1,0,0.00,0.00,0,395136991325
Frag,320848,626441,321090,626200,r,0,242,0,0,0.00,0.00,0,395136991325
Frag,321091,626199,322137,625153,r,0,1046,1,0,0.00,0.00,0,395136991325
Frag,322138,625152,322285,625009,r,0,147,0,0,0.00,0.00,0,395136991325
Frag,322286,625008,324127,623167,r,0,1841,1,0,0.00,0.00,0,395136991325
Frag,324128,623166,324490,622788,r,0,362,0,0,0.00,0.00,0,395136991325
Frag,324491,622787,324928,622350,r,0,437,1,0,0.00,0.00,0,395136991325
Frag,324929,622349,324965,622309,r,0,36,0,0,0.00,0.00,0,395136991325
Frag,324966,622308,325364,621910,r,0,398,1,0,0.00,0.00,0,395136991325
Frag,325365,621909,325382,621891,r,0,17,0,0,0.00,0.00,0,395136991325
Frag,325383,621890,325706,621564,r,0,323,1,0,0.00,0.00,0,395136991325
Frag,325707,621563,325711,621561,r,0,4,0,0,0.00,0.00,0,395136991325
Frag,325798,416095,326690,416987,f,0,892,0,0,0.00,0.00,0,416611828108
Frag,326691,416988,327878,418175,f,0,1187,1,0,0.00,0.00,0,416611828108
Frag,327879,418176,345365,435628,f,0,17486,0,0,0.00,0.00,0,416611828108
Frag,349833,513703,351033,514909,f,0,1574,1,0,0.00,0.00,0,438086664583
Frag,351033,515818,352332,517165,f,0,1379,1,0,0.00,0.00,0,438086664583
Frag,352427,442691,358516,448925,f,0,6089,0,0,0.00,0.00,0,459561501058
Frag,358517,448926,360721,451130,f,0,2204,1,0,0.00,0.00,0,459561501058
Frag,360722,451131,361416,451824,f,0,694,0,0,0.00,0.00,0,459561501058
Frag,361417,451825,362421,452829,f,0,1004,1,0,0.00,0.00,0,459561501058
Frag,362422,452830,362430,452838,f,0,8,0,0,0.00,0.00,0,459561501058
Frag,362431,452839,363789,454197,f,0,1358,1,0,0.00,0.00,0,459561501058
Frag,363790,454198,365977,456376,f,0,2187,0,0,0.00,0.00,0,459561501058
Frag,365978,456377,367441,457837,f,0,1463,1,0,0.00,0.00,0,459561501058
Frag,367442,457838,367829,458227,f,0,387,0,0,0.00,0.00,0,459561501058
Frag,367830,458228,368393,458791,f,0,563,1,0,0.00,0.00,0,459561501058
Frag,368394,458792,373471,463851,f,0,5077,0,0,0.00,0.00,0,459561501058
Frag,373469,463853,373585,463969,f,0,116,0,0,0.00,0.00,0,476741370238
Frag,373596,491056,374885,492432,f,0,1955,1,0,0.00,0.00,0,498216206712
Frag,375165,465554,375569,465950,f,0,404,0,0,0.00,0.00,0,519691043187
Frag,375570,465951,376499,466880,f,0,929,1,0,0.00,0.00,0,519691043187
Frag,376500,466881,376587,466969,f,0,87,0,0,0.00,0.00,0,519691043187
Frag,376588,466970,376863,467245,f,0,275,1,0,0.00,0.00,0,519691043187
Frag,376847,467229,377686,468068,f,0,839,1,0,0.00,0.00,0,519691043187
Frag,377687,468069,380232,470627,f,0,2545,0,0,0.00,0.00,0,519691043187
Frag,380233,470628,380580,470960,f,0,347,1,0,0.00,0.00,0,519691043187
Frag,380581,470961,380728,471097,f,0,147,0,0,0.00,0.00,0,519691043187
Frag,380729,471098,382093,472462,f,0,1364,1,0,0.00,0.00,0,519691043187
Frag,382094,472463,382491,474521,f,0,397,0,0,0.00,0.00,0,519691043187
Frag,382492,474522,383682,475712,f,0,1190,1,0,0.00,0.00,0,519691043187
Frag,383878,474522,384282,475712,f,0,404,1,0,0.00,0.00,0,519691043187
Frag,384282,474522,384839,475712,f,0,557,1,0,0.00,0.00,0,519691043187
Frag,384840,475713,386289,479737,f,0,1449,0,0,0.00,0.00,0,519691043187
Frag,388392,481630,388569,481809,f,0,177,0,0,0.00,0.00,0,541165879662
Frag,395446,480985,395645,481177,f,0,199,0,0,0.00,0.00,0,562640716137
Frag,395646,481178,396017,481549,f,0,371,1,0,0.00,0.00,0,562640716137
Frag,396018,481550,396024,481556,f,0,6,0,0,0.00,0.00,0,562640716137
Frag,396103,894468,397171,895537,f,0,1068,0,0,0.00,0.00,0,584115552612
Frag,397368,211180,397592,210889,r,0,299,1,0,0.00,0.00,0,605590389087
Frag,397804,551088,398230,551514,f,0,446,1,0,0.00,0.00,0,627065225562
Frag,398231,551515,398247,551531,f,0,16,0,0,0.00,0.00,0,627065225562
Frag,405369,503111,406272,504013,f,0,903,0,0,0.00,0.00,0,648540062037
Frag,406273,504014,407268,505009,f,0,995,1,0,0.00,0.00,0,648540062037
Frag,407269,505010,407275,505016,f,0,6,0,0,0.00,0.00,0,648540062037
Frag,407276,505017,409024,506765,f,0,1748,1,0,0.00,0.00,0,648540062037
Frag,409025,506766,412584,508864,f,0,3559,0,0,0.00,0.00,0,648540062037
Frag,417422,440095,417945,440612,f,0,523,0,0,0.00,0.00,0,670014898512
Frag,419520,515799,419538,515817,f,0,18,0,0,0.00,0.00,0,691489734987
Frag,419539,515818,421002,517281,f,0,1463,1,0,0.00,0.00,0,691489734987
Frag,421003,517282,421016,517296,f,0,13,0,0,0.00,0.00,0,691489734987
Frag,421017,517297,421430,517710,f,0,413,1,0,0.00,0.00,0,691489734987
Frag,421431,517711,421552,517845,f,0,121,0,0,0.00,0.00,0,691489734987
Frag,421553,517846,422418,518711,f,0,914,1,0,0.00,0.00,0,691489734987
Frag,425191,552427,425371,552607,f,0,180,0,0,0.00,0.00,0,712964571462
Frag,425657,518824,430401,523582,f,0,4744,0,0,0.00,0.00,0,734439407937
Frag,430402,523583,432741,525922,f,0,2339,1,0,0.00,0.00,0,734439407937
Frag,432742,525923,433450,526639,f,0,708,0,0,0.00,0.00,0,734439407937
Frag,433451,526640,434077,527266,f,0,626,1,0,0.00,0.00,0,734439407937
Frag,434078,527267,434198,527387,f,0,120,0,0,0.00,0.00,0,734439407937
Frag,434199,527388,434753,527948,f,0,554,1,0,0.00,0.00,0,734439407937
Frag,434754,527949,434762,527957,f,0,8,0,0,0.00,0.00,0,734439407937
Frag,434763,527958,436709,529904,f,0,1946,1,0,0.00,0.00,0,734439407937
Frag,436710,529905,436718,529913,f,0,8,0,0,0.00,0.00,0,734439407937
Frag,436719,529914,437402,530597,f,0,683,1,0,0.00,0.00,0,734439407937
Frag,437403,530598,437876,530874,f,0,473,0,0,0.00,0.00,0,734439407937
Frag,437877,530875,438254,531252,f,0,377,1,0,0.00,0.00,0,734439407937
Frag,438255,531253,438808,531313,f,0,553,0,0,0.00,0.00,0,734439407937
Frag,438809,531314,439951,532456,f,0,1142,1,0,0.00,0.00,0,734439407937
Frag,439952,532457,442142,534658,f,0,2190,0,0,0.00,0.00,0,734439407937
Frag,442143,534659,442571,535087,f,0,428,1,0,0.00,0.00,0,734439407937
Frag,442572,535088,442779,535294,f,0,207,0,0,0.00,0.00,0,734439407937
Frag,442780,535295,443448,535963,f,0,668,1,0,0.00,0.00,0,734439407937
Frag,443449,535964,443624,536143,f,0,175,0,0,0.00,0.00,0,734439407937
Frag,443625,536144,445184,537703,f,0,1559,1,0,0.00,0.00,0,734439407937
Frag,445185,537704,445761,540083,f,0,576,0,0,0.00,0.00,0,734439407937
Frag,445762,540084,447771,542093,f,0,2009,1,0,0.00,0.00,0,734439407937
Frag,447773,542095,450604,544926,f,0,2831,1,0,0.00,0.00,0,734439407937
Frag,450605,544927,452129,546449,f,0,1524,0,0,0.00,0.00,0,734439407937
Frag,452130,546450,453233,547553,f,0,1103,1,0,0.00,0.00,0,734439407937
Frag,453234,547554,453995,548336,f,0,761,0,0,0.00,0.00,0,734439407937
Frag,453996,548337,454544,548888,f,0,548,1,0,0.00,0.00,0,734439407937
Frag,454534,548878,455025,549369,f,0,491,1,0,0.00,0.00,0,734439407937
Frag,455026,549370,455399,549744,f,0,373,0,0,0.00,0.00,0,734439407937
Frag,457340,551845,463502,557827,f,0,6162,0,0,0.00,0.00,0,755914244412
Frag,463503,557828,465608,560653,f,0,2105,1,0,0.00,0.00,0,755914244412
Frag,465609,560654,480977,577889,f,0,15368,0,0,0.00,0.00,0,755914244412
Frag,480978,577890,481616,578612,f,0,638,1,0,0.00,0.00,0,755914244412
Frag,481617,578613,485054,581959,f,0,3437,0,0,0.00,0.00,0,755914244412
Frag,485055,581960,485495,582400,f,0,440,1,0,0.00,0.00,0,755914244412
Frag,485496,582401,489435,586339,f,0,3939,0,0,0.00,0.00,0,755914244412
Frag,489436,586340,490164,587068,f,0,728,1,0,0.00,0.00,0,755914244412
Frag,490165,587069,501296,591163,f,0,11131,0,0,0.00,0.00,0,755914244412
Frag,501297,591164,502337,592204,f,0,1040,1,0,0.00,0.00,0,755914244412
Frag,502338,592205,502356,592223,f,0,18,0,0,0.00,0.00,0,755914244412
Frag,501699,593719,502337,594357,f,0,1040,1,0,0.00,0.00,0,777389080887
Frag,502338,594358,502339,594359,f,0,1,0,0,0.00,0.00,0,777389080887
Frag,505176,592370,505221,592415,f,0,45,0,0,0.00,0.00,0,798863917362
Frag,505222,592416,505890,593000,f,0,668,1,0,0.00,0.00,0,798863917362
Frag,505891,593001,506196,593316,f,0,305,0,0,0.00,0.00,0,798863917362
Frag,506197,593317,507237,594357,f,0,1040,1,0,0.00,0.00,0,798863917362
Frag,507238,594358,507299,594419,f,0,61,0,0,0.00,0.00,0,798863917362
Frag,506598,591565,507237,592204,f,0,1040,1,0,0.00,0.00,0,820338753837
Frag,507238,592205,507239,592206,f,0,1,0,0,0.00,0.00,0,820338753837
Frag,507367,594475,508193,595300,f,0,826,0,0,0.00,0.00,0,841813590201
Frag,508194,595301,509030,596137,f,0,836,1,0,0.00,0.00,0,841813590201
Frag,509031,596138,509122,596231,f,0,91,0,0,0.00,0.00,0,841813590201
Frag,509123,596232,510475,597584,f,0,1352,1,0,0.00,0.00,0,841813590201
Frag,510476,597585,510522,597636,f,0,46,0,0,0.00,0.00,0,841813590201
Frag,510523,597637,513510,600615,f,0,2987,1,0,0.00,0.00,0,841813590201
Frag,513511,600616,513576,600688,f,0,65,0,0,0.00,0.00,0,841813590201
Frag,513577,600689,514257,601363,f,0,680,1,0,0.00,0.00,0,841813590201
Frag,514250,601356,515254,602360,f,0,1004,1,0,0.00,0.00,0,841813590201
Frag,515255,602361,517367,604469,f,0,2112,0,0,0.00,0.00,0,841813590201
Frag,517368,604470,518111,605213,f,0,743,1,0,0.00,0.00,0,841813590201
Frag,518112,605214,518225,605326,f,0,113,0,0,0.00,0.00,0,841813590201
Frag,518226,605327,519194,606295,f,0,968,1,0,0.00,0.00,0,841813590201
